no_of_samples,enb_rssi,ue_rssi,enb_rsrp,ue_rsrp,enb_pwr,ue_pwr
,-46,-58,-68,-74,-19.2116,-17.01874
,-44,-58,-67,-74,-19.1916,-16.989274
,-44,-58,-68,-74,-19.1654,-16.961674
,-44,-58,-69,-74,-19.0515,-17.056974
,-45,-58,-70,-74,-19.0537,-17.241774
,-46,-58,-72,-74,-19.1951,-17.060174
,-47,-58,-77,-74,-18.9752,-16.946774
,-47,-58,-70,-74,-18.9732,-16.88574
,-46,-58,-67,-74,-19.0948,-17.096474
,-44,-58,-68,-73,-19.0305,-17.763273
,-44,-58,-68,-74,-18.8093,-17.088974
,-45,-58,-69,-74,-18.8992,-17.047474
,-46,-58,-70,-74,-18.9681,-17.068774
,-46,-58,-69,-74,-19.0737,-17.078874
,-47,-58,-76,-74,-19.0983,-17.082674
,-46,-58,-70,-74,-18.9562,-17.074974
,-46,-58,-67,-74,-18.8822,-17.17274
,-44,-58,-67,-73,-18.8678,-17.454873
,-44,-58,-68,-73,-19.0191,-17.840373
,-44,-58,-69,-74,-19.2321,-17.039874
,-46,-58,-71,-74,-18.973,-16.659474
,-46,-58,-74,-74,-18.8977,-17.039474
,-48,-58,-69,-73,-19.0941,-17.679473
,-46,-58,-67,-74,-18.8687,-17.182174
,-44,-58,-67,-74,-18.847,-17.000874
,-44,-58,-68,-74,-19.039,-16.971574
,-45,-58,-69,-74,-19.1056,-16.94574
,-45,-58,-70,-74,-19.2539,-14.65674
,-46,-58,-72,-74,-20.7345,-14.655174
,-48,-58,-72,-74,-20.6106,-16.902474
,-46,-58,-68,-74,-19.0347,-17.012774
,-45,-58,-67,-74,-19.1689,-17.062574
,-44,-58,-68,-74,-19.1477,-17.251274
,-44,-58,-68,-73,-19.0326,-17.888373
,-45,-58,-69,-73,-18.7891,-17.635373
,-45,-58,-71,-73,-18.8049,-17.722673
,-46,-58,-69,-73,-18.6969,-17.749273
,-47,-58,-67,-73,-18.5875,-17.676873
,-44,-58,-67,-73,-18.6587,-17.663373
,-44,-58,-67,-73,-18.728,-17.811273
,-44,-58,-68,-73,-18.8214,-17.896873
,-44,-58,-69,-73,-18.7852,-17.794573
,-45,-58,-69,-73,-18.6734,-17.692673
,-45,-58,-71,-73,-18.6502,-17.772773
,-46,-58,-74,-73,-18.6845,-17.836673
,-47,-58,-69,-73,-18.9282,-17.496273
,-45,-58,-67,-74,-18.7895,-17.076174
,-44,-58,-67,-74,-18.7125,-16.968274
,-44,-58,-68,-74,-18.734,-17.201974
,-45,-58,-69,-73,-18.8755,-17.411673
,-45,-58,-70,-73,-18.6005,-17.373373
,-46,-58,-72,-73,-18.6345,-17.365973
,-46,-58,-77,-74,-18.7614,-17.298274
,-46,-58,-70,-74,-18.8531,-17.237374
,-44,-58,-67,-74,-19.0096,-16.953674
,-44,-58,-68,-74,-19.0932,-16.957974
,-44,-58,-68,-74,-18.9029,-17.212774
,-45,-58,-69,-74,-18.8479,-17.277974
,-46,-58,-70,-74,-19.0102,-17.193474
,-46,-58,-72,-74,-19.0163,-17.474274
,-47,-58,-69,-73,-19.1433,-17.888473
,-47,-58,-67,-73,-18.8314,-17.889173
,-44,-57,-67,-72,-18.8861,-18.124872
,-44,-58,-67,-73,-18.7501,-17.798773
,-44,-58,-70,-73,-18.7583,-17.666873
,-45,-58,-70,-73,-18.7746,-17.689873
,-46,-58,-71,-73,-18.878,-17.757473
,-46,-58,-74,-73,-18.9732,-17.770373
,-47,-58,-69,-73,-19.1048,-17.789873
,-45,-58,-67,-73,-18.8701,-17.802773
,-44,-58,-67,-73,-18.7833,-17.935273
,-44,-58,-67,-73,-18.8186,-18.012673
,-44,-58,-69,-73,-19.0046,-17.758973
,-45,-58,-69,-73,-18.843,-17.737273
,-46,-58,-71,-73,-18.7874,-17.732773
,-46,-58,-74,-73,-18.8959,-17.870273
,-47,-58,-69,-73,-18.9096,-17.921273
,-47,-58,-67,-73,-18.717,-17.792473
,-44,-58,-67,-73,-18.992,-17.619973
,-44,-58,-68,-73,-19.1313,-17.558573
,-45,-58,-69,-73,-18.9319,-17.773673
,-46,-58,-70,-73,-18.9316,-17.785173
,-47,-58,-72,-73,-18.917,-17.795673
,-47,-58,-77,-73,-18.8236,-17.73473
,-48,-58,-70,-73,-18.7777,-17.869773
,-46,-58,-67,-73,-18.9786,-17.747373
,-44,-58,-67,-73,-19.0175,-17.637573
,-44,-58,-68,-73,-18.9368,-17.617273
,-45,-58,-69,-73,-18.8329,-17.642673
,-46,-58,-70,-73,-18.967,-17.861273
,-46,-58,-72,-73,-18.7377,-17.726473
,-46,-58,-77,-73,-18.7737,-17.671173
,-47,-58,-70,-73,-18.8218,-17.713373
,-44,-58,-67,-73,-18.9127,-17.726773
,-44,-58,-68,-73,-18.9891,-17.652873
,-45,-58,-69,-73,-19.1182,-17.656873
,-45,-58,-70,-73,-19.1608,-17.629973
,-46,-58,-71,-73,-18.8362,-17.834473
,-46,-58,-74,-73,-18.8849,-17.872473
,-47,-58,-69,-73,-19.0171,-17.701573
,-46,-58,-67,-73,-18.8996,-17.677773
,-44,-58,-67,-73,-18.8715,-17.681573
,-44,-58,-67,-73,-18.9525,-18.116773
,-45,-57,-69,-72,-19.135,-18.190272
,-45,-58,-69,-73,-18.9146,-17.705273
,-47,-58,-72,-73,-19.1969,-17.873173
,-46,-58,-75,-73,-19.2216,-17.948973
,-47,-58,-70,-73,-19.245,-17.963573
,-45,-58,-67,-73,-19.0331,-18.00673
,-44,-58,-67,-73,-19.0097,-17.827273
,-45,-58,-69,-73,-19.4521,-17.640173
,-45,-58,-69,-73,-19.3227,-17.647373
,-46,-58,-71,-73,-19.5058,-17.764173
,-46,-58,-72,-73,-19.1822,-17.847473
,-47,-58,-69,-73,-19.2108,-17.747973
,-46,-58,-67,-73,-19.2128,-17.804373
,-45,-58,-68,-73,-19.399,-17.882273
,-44,-58,-67,-73,-19.1622,-17.85673
,-45,-58,-68,-73,-19.2645,-17.85273
,-45,-58,-69,-73,-19.2574,-17.85873
,-46,-58,-71,-73,-19.3175,-17.908273
,-46,-58,-73,-73,-19.3509,-17.946373
,-47,-58,-77,-73,-19.4025,-15.694573
,-45,-58,-70,-73,-19.2981,-17.822173
,-44,-58,-67,-73,-18.9351,-17.915873
,-44,-57,-67,-72,-18.9179,-18.274972
,-44,-58,-68,-72,-18.9689,-18.120872
,-45,-58,-69,-73,-18.7827,-18.033973
,-46,-58,-71,-73,-18.8369,-17.989373
,-46,-57,-69,-72,-18.9699,-18.104272
,-46,-58,-67,-72,-18.7982,-18.171772
,-46,-58,-67,-72,-18.7688,-18.039572
,-44,-58,-67,-72,-18.8197,-18.047972
,-44,-58,-68,-72,-18.9376,-18.087772
,-44,-58,-69,-72,-18.9616,-18.089672
,-45,-58,-70,-72,-18.927,-18.114772
,-46,-58,-72,-72,-18.8553,-18.102172
,-47,-58,-69,-73,-18.9003,-17.768173
,-47,-58,-67,-73,-19.0121,-17.86773
,-45,-58,-67,-72,-19.1168,-18.076172
,-44,-58,-67,-72,-18.8525,-18.10172
,-44,-58,-68,-72,-18.8309,-18.054372
,-45,-57,-69,-72,-18.8506,-18.094372
,-46,-57,-70,-72,-18.8911,-18.231472
,-46,-58,-72,-73,-18.7052,-17.859473
,-47,-58,-69,-73,-18.861,-17.303173
,-48,-58,-67,-74,-19.0675,-17.35674
,-46,-58,-67,-73,-19.0797,-17.27573
,-44,-58,-68,-73,-19.0856,-17.416573
,-44,-58,-68,-73,-19.1301,-17.446973
,-45,-58,-69,-73,-18.9239,-17.75173
,-45,-58,-71,-72,-18.6958,-18.033672
,-46,-58,-74,-73,-18.9194,-17.874673
,-47,-58,-69,-73,-18.8918,-17.695473
,-47,-58,-67,-73,-18.7176,-17.565773
,-44,-58,-67,-73,-18.7325,-17.606373
,-44,-58,-67,-73,-18.7928,-17.828773
,-44,-58,-68,-73,-18.6419,-17.864273
,-45,-58,-69,-73,-18.6136,-17.828573
,-45,-58,-71,-73,-18.6627,-17.797773
,-46,-58,-74,-73,-18.9048,-17.799673
,-46,-58,-69,-73,-18.9005,-17.832473
,-45,-58,-67,-73,-18.793,-17.815173
,-44,-58,-68,-73,-19.1172,-17.895173
,-44,-58,-68,-73,-18.8683,-17.528973
,-44,-58,-68,-73,-18.8501,-17.642973
,-45,-58,-70,-73,-18.9463,-17.730473
,-46,-58,-71,-73,-18.7647,-17.59673
,-46,-58,-74,-73,-18.7607,-17.600173
,-47,-58,-69,-73,-18.8189,-17.646773
,-47,-58,-67,-73,-18.8041,-17.858473
,-44,-58,-67,-73,-18.6378,-17.734573
,-44,-58,-67,-73,-18.7308,-17.667973
,-44,-58,-69,-73,-18.8426,-17.608573
,-45,-58,-70,-73,-18.9505,-17.44973
,-46,-58,-72,-73,-18.9281,-17.412473
,-46,-58,-74,-73,-18.898,-17.456673
,-46,-58,-69,-73,-19.104,-17.161873
,-45,-58,-67,-73,-18.7594,-17.661373
,-44,-58,-67,-73,-18.9492,-17.743473
,-44,-58,-68,-73,-18.9406,-17.600773
,-44,-58,-69,-73,-18.8748,-17.542873
,-45,-58,-69,-73,-18.846,-17.520973
,-46,-58,-71,-73,-18.9614,-17.704773
,-46,-58,-74,-73,-18.828,-17.744973
,-47,-58,-69,-73,-18.834,-17.551773
,-47,-58,-67,-73,-18.8742,-17.49973
,-44,-58,-67,-73,-19.0365,-17.80773
,-44,-58,-67,-73,-18.7617,-18.075673
,-44,-58,-68,-73,-18.7722,-17.814673
,-45,-58,-67,-72,-18.6854,-18.06372
,-46,-57,-68,-72,-18.5727,-18.099872
,-48,-57,-70,-72,-18.6731,-18.215372
,-46,-58,-71,-72,-18.8332,-18.15872
,-45,-58,-68,-72,-18.7039,-18.064972
,-44,-58,-67,-72,-18.6887,-18.058672
,-44,-57,-67,-72,-18.7832,-18.133872
,-44,-57,-67,-72,-18.7442,-18.278572
,-45,-57,-67,-72,-18.5169,-18.183672
,-46,-57,-68,-72,-18.6238,-18.18872
,-46,-57,-70,-72,-18.7857,-18.180972
,-46,-57,-71,-72,-18.8329,-18.205472
,-45,-57,-70,-72,-18.774,-18.175372
,-44,-58,-67,-72,-18.7631,-18.1772
,-44,-58,-67,-73,-18.6974,-17.959273
,-45,-57,-67,-72,-18.9742,-18.103172
,-45,-58,-68,-73,-19.222,-18.012573
,-47,-58,-70,-73,-19.1102,-17.949573
,-49,-58,-71,-73,-19.0554,-17.895573
,-45,-58,-71,-73,-19.0497,-17.9173
,-45,-57,-72,-72,-19.2742,-18.147272
,-44,-58,-67,-72,-18.9743,-18.119772
,-44,-58,-67,-72,-18.9811,-18.051672
,-45,-58,-67,-72,-18.9745,-18.048172
,-46,-58,-68,-72,-19.0864,-18.087772
,-47,-57,-69,-72,-19.0844,-18.124972
,-46,-58,-71,-72,-19.1255,-18.093372
,-45,-57,-70,-72,-18.9728,-18.111972
,-44,-57,-68,-72,-18.8939,-18.196372
,-44,-57,-67,-72,-18.9684,-18.266172
,-44,-57,-68,-72,-19.0485,-18.150772
,-45,-58,-68,-72,-18.9535,-18.029672
,-46,-58,-69,-73,-18.9814,-18.03373
,-48,-58,-70,-72,-19.0783,-18.068972
,-46,-57,-72,-72,-19.0979,-18.177872
,-45,-58,-70,-72,-18.8795,-18.029672
,-44,-58,-67,-73,-18.9359,-18.02373
,-44,-58,-68,-72,-19.1638,-18.020872
,-45,-58,-68,-72,-19.1784,-18.08572
,-45,-58,-68,-72,-19.1055,-18.104372
,-46,-57,-69,-72,-19.0776,-18.079272
,-49,-58,-70,-73,-18.9851,-17.923773
,-45,-58,-70,-73,-18.6316,-17.855173
,-45,-58,-68,-72,-18.7509,-18.096172
,-44,-58,-68,-73,-19.0537,-18.652773
,-48,-58,-76,-73,-26.2302,-19.98873
,-45,-58,-64,-73,-18.7383,-17.802273
,-46,-57,-66,-72,-19.073,-18.240172
,-47,-57,-68,-72,-18.8471,-18.284172
,-46,-57,-69,-72,-18.8677,-18.215172
,-46,-58,-71,-72,-18.9557,-18.104972
,-45,-57,-68,-72,-19.0031,-18.140972
,-44,-57,-67,-72,-18.9585,-18.223372
,-44,-58,-67,-72,-19.0205,-18.156472
,-44,-57,-67,-72,-18.8195,-18.088472
,-45,-57,-67,-72,-18.7142,-18.136972
,-46,-57,-69,-72,-18.698,-18.268472
,-46,-58,-70,-72,-18.9379,-18.128672
,-46,-58,-70,-72,-18.7691,-18.083672
,-45,-58,-68,-72,-18.7525,-18.061672
,-44,-57,-67,-72,-18.8156,-18.138472
,-44,-57,-67,-72,-18.8203,-18.27272
,-44,-57,-67,-72,-18.6023,-18.14372
,-46,-58,-68,-72,-18.6608,-18.1372
,-46,-57,-69,-72,-18.7954,-18.135772
,-46,-57,-71,-72,-18.8904,-18.127872
,-45,-58,-71,-72,-18.8244,-18.135172
,-44,-58,-68,-72,-18.8113,-18.147772
,-44,-57,-67,-72,-18.688,-18.178672
,-44,-57,-67,-72,-18.7192,-18.294772
,-45,-57,-67,-72,-18.9053,-18.295372
,-46,-58,-68,-72,-18.8465,-18.117972
,-48,-58,-70,-72,-18.7542,-18.088572
,-46,-58,-71,-72,-18.7694,-18.074672
,-45,-58,-72,-73,-19.0599,-17.830773
,-44,-58,-69,-73,-18.716,-17.35973
,-44,-58,-67,-74,-18.9371,-17.248574
,-45,-58,-67,-74,-18.9244,-17.137974
,-45,-58,-68,-74,-18.944,-17.172274
,-47,-58,-69,-74,-18.9359,-17.315174
,-47,-58,-70,-73,-18.9257,-17.414373
,-45,-58,-69,-73,-18.9089,-17.398273
,-44,-58,-68,-74,-18.7706,-17.131674
,-44,-58,-67,-74,-18.9419,-17.113374
,-45,-58,-68,-74,-19.1836,-17.037674
,-44,-58,-67,-74,-18.9819,-17.17474
,-45,-58,-68,-74,-18.948,-17.215574
,-45,-58,-63,-73,-15.5611,-25.957273
,-44,-58,-71,-74,-20.7053,-15.074974
,-50,-58,-72,-73,-20.5833,-15.220773
,-45,-58,-71,-73,-20.4589,-15.262173
,-46,-58,-71,-73,-20.5226,-15.497673
,-47,-58,-72,-73,-20.6673,-15.398273
,-46,-58,-69,-73,-19.1125,-17.54573
,-47,-58,-68,-73,-19.2311,-17.731673
,-47,-58,-69,-73,-19.8759,-17.357173
,-44,-58,-69,-73,-19.3244,-17.713773
,-45,-58,-69,-73,-20.0367,-17.501973
,-46,-58,-70,-74,-19.9939,-17.311274
,-46,-58,-70,-74,-19.2377,-15.982274
,-43,-57,-69,-72,-16.3501,-18.725672
,-44,-54,-68,-69,-16.4789,-23.097569
,-47,-50,-65,-64,-17.8365,-25.060264
,-46,-57,-72,-72,-20.3121,-17.46772
,-45,-59,-72,-75,-19.6079,-16.807175
,-39,-58,-62,-73,-13.8502,-17.633273
,-41,-57,-63,-72,-15.9089,-18.155672
,-43,-56,-69,-70,-16.5245,-20.61057
,-43,-56,-71,-71,-15.7856,-19.816271
,-45,-55,-69,-69,-16.8621,-20.405369
,-42,-56,-64,-70,-15.5553,-19.41357
,-41,-56,-65,-71,-16.2694,-19.601571
,-41,-57,-65,-72,-16.1172,-18.556172
,-41,-56,-65,-71,-15.6008,-18.958371
,-42,-58,-66,-73,-15.937,-17.934473
,-42,-57,-67,-72,-15.3047,-18.344572
,-42,-57,-71,-72,-15.5596,-18.068272
,-43,-57,-68,-72,-15.4204,-18.55772
,-43,-58,-64,-74,-14.9203,-17.359574
,-43,-58,-64,-74,-15.4854,-17.588174
,-41,-58,-65,-74,-15.6748,-17.200374
,-41,-58,-66,-74,-15.5571,-17.025674
,-41,-58,-67,-74,-15.6184,-17.058674
,-42,-58,-69,-74,-15.9826,-17.056674
,-43,-58,-73,-74,-15.5665,-16.814774
,-45,-58,-70,-73,-15.8749,-18.11973
,-41,-58,-64,-73,-15.5128,-17.700273
,-40,-58,-64,-74,-15.4839,-16.915474
,-41,-58,-65,-74,-15.544,-17.222474
,-41,-58,-66,-74,-15.1477,-17.024474
,-41,-58,-67,-74,-15.0983,-17.140474
,-41,-58,-68,-74,-14.8089,-17.237674
,-42,-58,-67,-74,-15.2491,-17.021674
,-44,-58,-64,-74,-15.3556,-16.891674
,-41,-58,-64,-74,-15.4471,-16.785474
,-40,-58,-64,-74,-15.4105,-16.837974
,-41,-58,-65,-74,-15.3865,-17.065174
,-41,-58,-67,-74,-15.7171,-16.816774
,-42,-58,-67,-74,-15.1532,-17.188974
,-42,-58,-70,-74,-15.5419,-17.194974
,-43,-58,-68,-74,-15.5683,-17.305874
,-45,-58,-64,-74,-15.534,-17.149174
,-40,-58,-64,-74,-15.0044,-16.596174
,-40,-58,-63,-73,-14.7065,-17.96373
,-40,-58,-64,-74,-14.5882,-17.189674
,-41,-58,-65,-73,-14.7905,-17.432473
,-41,-57,-68,-73,-15.1616,-18.168873
,-42,-58,-67,-73,-15.0929,-17.43873
,-43,-58,-64,-73,-15.1917,-17.9773
,-41,-57,-64,-72,-15.5158,-18.752372
,-40,-57,-63,-72,-14.9911,-19.065272
,-41,-57,-65,-71,-15.5706,-18.708771
,-41,-57,-67,-72,-16.0585,-17.940572
,-42,-57,-67,-72,-15.5221,-18.286172
,-41,-57,-68,-72,-14.9146,-18.82472
,-42,-57,-67,-72,-14.987,-19.433172
,-44,-57,-64,-72,-15.2086,-18.923372
,-40,-57,-63,-72,-14.7467,-18.431472
,-40,-58,-63,-73,-14.5839,-17.879173
,-40,-58,-64,-73,-15.1917,-17.173573
,-41,-58,-66,-73,-15.5185,-17.922273
,-42,-58,-68,-73,-15.8975,-17.376373
,-42,-58,-70,-73,-15.7814,-17.561473
,-42,-58,-67,-73,-15.1868,-17.792973
,-43,-58,-64,-73,-15.3815,-17.717573
,-41,-58,-64,-73,-15.5245,-17.632773
,-40,-58,-64,-73,-15.3726,-17.546673
,-41,-58,-65,-73,-15.4426,-17.221773
,-41,-58,-66,-73,-15.5057,-17.788873
,-41,-57,-68,-72,-15.242,-18.680572
,-42,-57,-66,-73,-14.7398,-17.984273
,-43,-58,-64,-73,-15.1193,-17.665573
,-43,-58,-64,-73,-15.088,-17.71673
,-40,-58,-64,-73,-15.19,-17.925473
,-41,-58,-64,-73,-15.5641,-17.578273
,-41,-58,-66,-74,-15.8049,-17.356674
,-41,-58,-66,-73,-15.4301,-17.53273
,-42,-58,-68,-73,-15.4636,-17.632473
,-42,-58,-70,-73,-15.1125,-17.371673
,-43,-58,-68,-73,-15.3546,-17.749173
,-41,-58,-64,-73,-15.0853,-17.806673
,-40,-58,-64,-73,-15.3457,-17.627373
,-40,-57,-64,-72,-14.8882,-18.691972
,-41,-56,-65,-71,-15.3464,-17.011571
,-41,-57,-67,-72,-14.9486,-18.915572
,-41,-57,-68,-72,-14.7451,-18.799272
,-42,-58,-67,-73,-15.1213,-17.874773
,-43,-58,-65,-73,-15.6651,-17.657173
,-41,-58,-64,-73,-15.5395,-17.585173
,-40,-58,-64,-73,-15.3412,-17.653973
,-41,-58,-65,-73,-15.4355,-17.568573
,-41,-58,-66,-73,-15.7168,-17.681973
,-42,-58,-67,-73,-15.2673,-17.953473
,-42,-58,-69,-73,-15.3316,-17.801573
,-43,-58,-67,-73,-15.7487,-17.727173
,-44,-58,-64,-74,-15.4329,-17.02174
,-41,-58,-64,-73,-15.4202,-17.485573
,-41,-58,-65,-73,-15.4533,-17.544673
,-41,-58,-66,-73,-15.5652,-17.65473
,-41,-58,-66,-73,-15.3948,-17.649873
,-42,-58,-68,-73,-15.7625,-17.600573
,-43,-58,-67,-73,-15.7778,-17.69773
,-43,-58,-64,-73,-15.6095,-17.457773
,-42,-58,-64,-73,-15.994,-17.774973
,-41,-58,-64,-73,-15.4315,-17.863273
,-41,-58,-65,-73,-15.8617,-17.26973
,-41,-57,-66,-73,-15.9138,-17.545773
,-42,-57,-67,-72,-16.3281,-18.348172
,-43,-57,-70,-72,-16.694,-18.540772
,-43,-58,-68,-73,-15.7453,-17.839573
,-43,-57,-63,-72,-14.821,-17.928672
,-44,-58,-63,-73,-14.9963,-17.5573
,-43,-58,-63,-73,-14.9747,-17.732673
,-41,-58,-65,-73,-15.6745,-17.449773
,-41,-58,-66,-73,-15.5309,-17.654173
,-42,-58,-68,-74,-15.9643,-17.235974
,-42,-58,-70,-73,-15.5009,-17.266873
,-43,-58,-73,-73,-15.2909,-17.943373
,-43,-58,-70,-73,-15.2094,-17.572873
,-41,-58,-64,-73,-15.4666,-17.685273
,-40,-58,-64,-73,-15.2006,-18.196773
,-41,-57,-65,-72,-15.9361,-17.846372
,-41,-58,-65,-73,-15.0639,-18.1673
,-41,-58,-67,-73,-15.1184,-17.261673
,-42,-58,-69,-73,-15.0644,-17.593673
,-42,-58,-67,-73,-14.9957,-17.564473
,-44,-58,-64,-73,-15.07,-17.380573
,-41,-58,-64,-73,-15.5781,-17.447573
,-41,-58,-64,-73,-15.4577,-17.399573
,-41,-58,-66,-74,-15.6705,-16.77874
,-42,-58,-67,-74,-15.8498,-17.11374
,-42,-58,-68,-73,-15.3184,-17.258273
,-42,-58,-71,-73,-15.4254,-17.569873
,-42,-58,-68,-73,-15.3217,-17.525473
,-41,-58,-64,-73,-15.4112,-17.690873
,-40,-58,-63,-73,-15.0223,-17.334173
,-40,-58,-64,-73,-15.178,-17.19673
,-41,-57,-65,-72,-15.3862,-18.490672
,-41,-57,-66,-72,-14.8337,-18.601572
,-40,-57,-65,-72,-13.4195,-19.800972
,-42,-55,-65,-70,-15.5619,-21.28357
,-45,-57,-66,-71,-16.7314,-18.673571
,-42,-57,-66,-72,-16.6057,-17.936672
,-43,-57,-67,-72,-17.8242,-18.189972
,-43,-56,-67,-71,-17.5086,-18.881971
,-43,-57,-68,-72,-17.3934,-18.018472
,-43,-57,-69,-72,-17.112,-17.956172
,-44,-57,-72,-72,-17.7443,-18.688172
,-45,-57,-70,-72,-17.9204,-18.387972
,-46,-57,-67,-72,-17.8035,-18.417372
,-46,-57,-66,-71,-17.7147,-18.691871
,-43,-57,-66,-72,-17.6672,-18.657772
,-43,-57,-67,-71,-17.8354,-18.701471
,-43,-57,-68,-72,-17.1985,-18.612772
,-44,-56,-69,-71,-17.4688,-18.811171
,-45,-57,-72,-71,-18.2955,-19.184171
,-46,-56,-71,-71,-18.2801,-19.069771
,-44,-56,-67,-70,-18.2189,-19.81917
,-43,-55,-67,-70,-18.4516,-20.137
,-43,-55,-68,-70,-18.1632,-20.10767
,-43,-56,-67,-70,-17.276,-19.87027
,-43,-55,-67,-69,-17.1901,-20.079169
,-44,-56,-69,-70,-17.4279,-19.9587
,-44,-56,-73,-71,-17.5378,-19.030571
,-45,-56,-70,-70,-17.421,-19.44467
,-45,-56,-66,-70,-17.3165,-19.74227
,-42,-56,-65,-71,-16.9483,-19.357971
,-42,-56,-66,-70,-17.2778,-19.45637
,-43,-56,-66,-70,-17.5393,-19.43267
,-43,-56,-66,-70,-17.4587,-19.53257
,-44,-56,-67,-70,-17.4459,-19.64837
,-47,-56,-68,-70,-17.3678,-19.68377
,-49,-56,-68,-70,-17.3456,-19.68927
,-43,-56,-67,-70,-17.6926,-18.85147
,-43,-56,-66,-70,-17.746,-19.76187
,-43,-56,-66,-70,-17.7682,-19.66317
,-43,-56,-66,-70,-17.7407,-19.68377
,-44,-56,-66,-70,-17.3907,-19.64577
,-45,-56,-67,-70,-17.2521,-19.68687
,-45,-56,-68,-70,-17.2743,-19.74597
,-43,-56,-70,-70,-17.3091,-19.75717
,-43,-56,-67,-70,-17.4611,-19.74537
,-43,-56,-66,-70,-17.4221,-19.56317
,-43,-56,-66,-70,-17.4547,-19.64657
,-43,-56,-66,-70,-17.4203,-19.48397
,-44,-56,-66,-70,-17.4116,-19.63397
,-46,-56,-68,-70,-17.5097,-19.57717
,-44,-56,-70,-70,-17.7506,-19.51627
,-44,-56,-69,-71,-17.8083,-19.356571
,-43,-56,-67,-71,-17.8469,-19.152271
,-43,-56,-66,-71,-17.7659,-19.11271
,-43,-56,-66,-71,-17.6854,-19.151771
,-44,-56,-66,-71,-17.611,-19.143771
,-45,-56,-67,-71,-17.608,-19.257971
,-45,-56,-68,-71,-17.7125,-19.387971
,-45,-56,-70,-71,-18.0419,-19.270871
,-44,-56,-71,-71,-17.9681,-19.140871
,-43,-56,-67,-71,-17.9001,-19.226871
,-43,-56,-66,-71,-17.8785,-19.344171
,-43,-56,-67,-71,-18.0383,-19.328971
,-44,-56,-66,-71,-17.5619,-19.285471
,-45,-57,-67,-71,-17.6195,-19.073571
,-47,-56,-69,-71,-18.2705,-19.237571
,-46,-56,-71,-70,-18.3164,-19.6067
,-44,-56,-73,-70,-18.1906,-19.56447
,-43,-56,-66,-71,-17.9296,-19.383671
,-43,-57,-66,-71,-17.6236,-18.807671
,-43,-57,-66,-71,-17.4656,-18.710571
,-43,-57,-66,-72,-17.6591,-18.643172
,-44,-57,-67,-72,-17.5777,-18.368272
,-45,-57,-69,-72,-17.9,-18.523872
,-45,-56,-70,-70,-18.1361,-19.36537
,-43,-56,-69,-71,-17.739,-19.417371
,-43,-56,-67,-71,-17.985,-18.795571
,-42,-56,-65,-71,-17.2993,-19.248971
,-43,-56,-65,-70,-17.2238,-19.48467
,-43,-56,-66,-70,-17.3156,-20.41817
,-44,-56,-66,-71,-16.6563,-17.098871
,-46,-56,-67,-71,-17.1683,-19.454971
,-44,-55,-71,-70,-17.714,-20.09217
,-43,-57,-69,-71,-16.9904,-18.317171
,-41,-56,-64,-71,-16.2383,-19.832271
,-41,-55,-64,-70,-16.2916,-19.75887
,-43,-56,-66,-70,-17.3455,-19.9267
,-42,-55,-65,-69,-16.3309,-20.185169
,-43,-55,-65,-70,-16.2072,-20.03917
,-44,-55,-67,-70,-16.661,-20.04267
,-44,-56,-70,-70,-17.0321,-19.54517
,-43,-56,-70,-70,-16.9641,-19.70867
,-42,-56,-70,-71,-16.7598,-19.046171
,-42,-57,-65,-72,-16.8156,-18.366772
,-43,-57,-66,-71,-17.51,-18.598571
,-44,-56,-67,-71,-17.7246,-18.795271
,-44,-56,-66,-71,-16.9128,-18.856471
,-45,-57,-66,-72,-16.1881,-18.487872
,-44,-57,-69,-72,-16.9945,-17.934172
,-43,-56,-70,-71,-17.6439,-19.054171
,-42,-56,-66,-71,-17.0978,-18.985971
,-41,-56,-64,-70,-16.2119,-19.6777
,-42,-56,-65,-70,-16.7805,-19.74377
,-43,-56,-66,-71,-16.8467,-19.014171
,-44,-56,-66,-71,-16.721,-19.260671
,-44,-57,-67,-71,-16.4431,-18.745771
,-43,-57,-69,-72,-16.7618,-18.345772
,-44,-57,-69,-72,-17.9306,-18.201272
,-42,-57,-65,-72,-16.8077,-18.422772
,-42,-57,-65,-72,-17.1145,-18.20872
,-43,-57,-66,-72,-17.1763,-18.141172
,-43,-57,-65,-72,-16.9959,-18.179672
,-44,-57,-67,-72,-17.155,-18.2372
,-46,-57,-68,-72,-17.3329,-18.011272
,-44,-57,-70,-72,-17.442,-18.40972
,-43,-57,-70,-72,-17.434,-18.362372
,-42,-57,-66,-72,-17.1775,-18.221472
,-42,-57,-65,-72,-17.2253,-18.18872
,-43,-58,-66,-73,-17.3744,-17.900873
,-43,-58,-66,-73,-17.3659,-18.005173
,-44,-57,-67,-72,-17.4454,-18.122872
,-46,-57,-68,-72,-17.3252,-18.156172
,-44,-57,-69,-72,-17.3354,-18.188772
,-43,-57,-66,-72,-17.1527,-18.184772
,-42,-57,-66,-72,-17.1411,-18.16172
,-42,-57,-65,-72,-17.1038,-18.136672
,-43,-57,-66,-72,-17.2257,-18.138772
,-43,-57,-66,-72,-17.3719,-18.108972
,-44,-57,-67,-72,-17.3985,-18.123272
,-45,-57,-68,-72,-17.3637,-18.112172
,-45,-57,-70,-72,-17.4448,-18.151372
,-43,-57,-72,-72,-17.2847,-18.114972
,-42,-57,-71,-72,-17.2388,-18.150872
